,sheet,address,value,formula_addr
2744,Banks_interest,C184,0.024999999999999998,0.024999999999999998
2745,Banks_interest,D184,0.0231,0.0231
2746,Banks_interest,E184,0.0231,0.0231
2747,Banks_interest,A185,السعودي البريطاني,السعودي البريطاني
2748,Banks_interest,B185,6,6
2749,Banks_interest,C185,0.0255,0.0255
2750,Banks_interest,D185,0.02378,0.02378
2751,Banks_interest,E185,0.02378,0.02378
2752,Banks_interest,A186,السعودي البريطاني,السعودي البريطاني
2753,Banks_interest,B186,7,7
2754,Banks_interest,C186,0.026,0.026
2755,Banks_interest,D186,0.02446,0.02446
2756,Banks_interest,E186,0.02446,0.02446
2757,Banks_interest,A187,السعودي البريطاني,السعودي البريطاني
2758,Banks_interest,B187,8,8
2759,Banks_interest,C187,0.0265,0.0265
2760,Banks_interest,D187,0.02514,0.02514
2761,Banks_interest,E187,0.02514,0.02514
2762,Banks_interest,A188,السعودي البريطاني,السعودي البريطاني
2763,Banks_interest,B188,9,9
2764,Banks_interest,C188,0.027,0.027
2765,Banks_interest,D188,0.02582,0.02582
2766,Banks_interest,E188,0.02582,0.02582
2767,Banks_interest,A189,السعودي البريطاني,السعودي البريطاني
2768,Banks_interest,B189,10,10
2769,Banks_interest,C189,0.0275,0.0275
2770,Banks_interest,D189,0.0265,0.0265
2771,Banks_interest,E189,0.0265,0.0265
2772,Banks_interest,A190,السعودي البريطاني,السعودي البريطاني
2773,Banks_interest,B190,11,11
2774,Banks_interest,C190,0.028,0.028
2775,Banks_interest,D190,0.02718,0.02718
2776,Banks_interest,E190,0.02718,0.02718
2777,Banks_interest,A191,السعودي البريطاني,السعودي البريطاني
2778,Banks_interest,B191,12,12
2779,Banks_interest,C191,0.0285,0.0285
2780,Banks_interest,D191,0.02786,0.02786
2781,Banks_interest,E191,0.02786,0.02786
2782,Banks_interest,A192,السعودي البريطاني,السعودي البريطاني
2783,Banks_interest,B192,13,13
2784,Banks_interest,C192,0.029,0.029
2785,Banks_interest,D192,0.02854,0.02854
2786,Banks_interest,E192,0.02854,0.02854
2787,Banks_interest,A193,السعودي البريطاني,السعودي البريطاني
2788,Banks_interest,B193,14,14
2789,Banks_interest,C193,0.029500000000000002,0.029500000000000002
2790,Banks_interest,D193,0.02922,0.02922
2791,Banks_interest,E193,0.02922,0.02922
2792,Banks_interest,A194,السعودي البريطاني,السعودي البريطاني
2793,Banks_interest,B194,15,15
2794,Banks_interest,C194,0.03,0.03
2795,Banks_interest,D194,0.0299,0.0299
2796,Banks_interest,E194,0.0299,0.0299
2797,Banks_interest,A195,السعودي البريطاني,السعودي البريطاني
2798,Banks_interest,B195,16,16
2799,Banks_interest,C195,0.0305,0.0305
2800,Banks_interest,D195,0.0305,0.0305
2801,Banks_interest,E195,0.0305,0.0305
2802,Banks_interest,A196,السعودي البريطاني,السعودي البريطاني
2803,Banks_interest,B196,17,17
2804,Banks_interest,C196,0.031,0.031
2805,Banks_interest,D196,0.0311,0.0311
2806,Banks_interest,E196,0.0311,0.0311
2807,Banks_interest,A197,السعودي البريطاني,السعودي البريطاني
2808,Banks_interest,B197,18,18
2809,Banks_interest,C197,0.0315,0.0315
2810,Banks_interest,D197,0.0317,0.0317
2811,Banks_interest,E197,0.0317,0.0317
2812,Banks_interest,A198,السعودي البريطاني,السعودي البريطاني
2813,Banks_interest,B198,19,19
2814,Banks_interest,C198,0.032,0.032
2815,Banks_interest,D198,0.032299999999999995,0.032299999999999995
2816,Banks_interest,E198,0.032299999999999995,0.032299999999999995
2817,Banks_interest,A199,السعودي البريطاني,السعودي البريطاني
2818,Banks_interest,B199,20,20
2819,Banks_interest,C199,0.0325,0.0325
2820,Banks_interest,D199,0.0329,0.0329
2821,Banks_interest,E199,0.0329,0.0329
2822,Banks_interest,A200,السعودي البريطاني,السعودي البريطاني
2823,Banks_interest,B200,21,21
2824,Banks_interest,C200,0.033,0.033
2825,Banks_interest,D200,0.03342,0.03342
2826,Banks_interest,E200,0.03342,0.03342
2827,Banks_interest,A201,السعودي البريطاني,السعودي البريطاني
2828,Banks_interest,B201,22,22
2829,Banks_interest,C201,0.0335,0.0335
2830,Banks_interest,D201,0.03394,0.03394
2831,Banks_interest,E201,0.03394,0.03394
2832,Banks_interest,A202,السعودي البريطاني,السعودي البريطاني
2833,Banks_interest,B202,23,23
2834,Banks_interest,C202,0.034,0.034
2835,Banks_interest,D202,0.03446,0.03446
2836,Banks_interest,E202,0.03446,0.03446
2837,Banks_interest,A203,السعودي البريطاني,السعودي البريطاني
2838,Banks_interest,B203,24,24
2839,Banks_interest,C203,0.0345,0.0345
2840,Banks_interest,D203,0.03498,0.03498
2841,Banks_interest,E203,0.03498,0.03498
2842,Banks_interest,A204,السعودي البريطاني,السعودي البريطاني
2843,Banks_interest,B204,25,25
2844,Banks_interest,C204,0.035,0.035
2845,Banks_interest,D204,0.0355,0.0355
2846,Banks_interest,E204,0.0355,0.0355
2847,Banks_interest,A205,السعودي البريطاني,السعودي البريطاني
2848,Banks_interest,B205,26,26
2849,Banks_interest,C205,0.0356,0.0356
2850,Banks_interest,D205,0.0355,0.0355
2851,Banks_interest,E205,0.0355,0.0355
2852,Banks_interest,A206,السعودي البريطاني,السعودي البريطاني
2853,Banks_interest,B206,27,27
2854,Banks_interest,C206,0.036199999999999996,0.036199999999999996
2855,Banks_interest,D206,0.0355,0.0355
2856,Banks_interest,E206,0.0355,0.0355
2857,Banks_interest,A207,السعودي البريطاني,السعودي البريطاني
2858,Banks_interest,B207,28,28
2859,Banks_interest,C207,0.03679999999999999,0.03679999999999999
2860,Banks_interest,D207,0.0355,0.0355
2861,Banks_interest,E207,0.0355,0.0355
2862,Banks_interest,A208,السعودي البريطاني,السعودي البريطاني
2863,Banks_interest,B208,29,29
2864,Banks_interest,C208,0.03739999999999999,0.03739999999999999
2865,Banks_interest,D208,0.0355,0.0355
2866,Banks_interest,E208,0.0355,0.0355
2867,Banks_interest,A209,السعودي البريطاني,السعودي البريطاني
2868,Banks_interest,B209,30,30
2869,Banks_interest,C209,0.038,0.038
2870,Banks_interest,D209,0.0355,0.0355
2871,Banks_interest,E209,0.0355,0.0355
2872,Banks_interest,A210,الجزيرة,الجزيرة
2873,Banks_interest,B210,5,5
2874,Banks_interest,C210,0.0275,0.0275
2875,Banks_interest,D210,0.0275,0.0275
2876,Banks_interest,E210,0.0275,0.0275
2877,Banks_interest,A211,الجزيرة,الجزيرة
2878,Banks_interest,B211,6,6
2879,Banks_interest,C211,0.0289,0.0289
2880,Banks_interest,D211,0.0289,0.0289
2881,Banks_interest,E211,0.0289,0.0289
2882,Banks_interest,A212,الجزيرة,الجزيرة
2883,Banks_interest,B212,7,7
2884,Banks_interest,C212,0.0289,0.0289
2885,Banks_interest,D212,0.0289,0.0289
2886,Banks_interest,E212,0.0289,0.0289
2887,Banks_interest,A213,الجزيرة,الجزيرة
2888,Banks_interest,B213,8,8
2889,Banks_interest,C213,0.0289,0.0289
2890,Banks_interest,D213,0.0289,0.0289
2891,Banks_interest,E213,0.0289,0.0289
2892,Banks_interest,A214,الجزيرة,الجزيرة
2893,Banks_interest,B214,9,9
2894,Banks_interest,C214,0.0289,0.0289
2895,Banks_interest,D214,0.0289,0.0289
2896,Banks_interest,E214,0.0289,0.0289
2897,Banks_interest,A215,الجزيرة,الجزيرة
2898,Banks_interest,B215,10,10
2899,Banks_interest,C215,0.0289,0.0289
2900,Banks_interest,D215,0.0289,0.0289
2901,Banks_interest,E215,0.0289,0.0289
2902,Banks_interest,A216,الجزيرة,الجزيرة
2903,Banks_interest,B216,11,11
2904,Banks_interest,C216,0.0315,0.0315
2905,Banks_interest,D216,0.0315,0.0315
2906,Banks_interest,E216,0.0315,0.0315
2907,Banks_interest,A217,الجزيرة,الجزيرة
2908,Banks_interest,B217,12,12
2909,Banks_interest,C217,0.0315,0.0315
2910,Banks_interest,D217,0.0315,0.0315
2911,Banks_interest,E217,0.0315,0.0315
2912,Banks_interest,A218,الجزيرة,الجزيرة
2913,Banks_interest,B218,13,13
2914,Banks_interest,C218,0.032,0.032
2915,Banks_interest,D218,0.032,0.032
2916,Banks_interest,E218,0.032,0.032
2917,Banks_interest,A219,الجزيرة,الجزيرة
2918,Banks_interest,B219,14,14
2919,Banks_interest,C219,0.0325,0.0325
2920,Banks_interest,D219,0.0325,0.0325
2921,Banks_interest,E219,0.0325,0.0325
2922,Banks_interest,A220,الجزيرة,الجزيرة
2923,Banks_interest,B220,15,15
2924,Banks_interest,C220,0.0325,0.0325
2925,Banks_interest,D220,0.0325,0.0325
2926,Banks_interest,E220,0.0325,0.0325
2927,Banks_interest,A221,الجزيرة,الجزيرة
2928,Banks_interest,B221,16,16
2929,Banks_interest,C221,0.0325,0.0325
2930,Banks_interest,D221,0.0325,0.0325
2931,Banks_interest,E221,0.0325,0.0325
2932,Banks_interest,A222,الجزيرة,الجزيرة
2933,Banks_interest,B222,17,17
2934,Banks_interest,C222,0.0325,0.0325
2935,Banks_interest,D222,0.0325,0.0325
2936,Banks_interest,E222,0.0325,0.0325
2937,Banks_interest,A223,الجزيرة,الجزيرة
2938,Banks_interest,B223,18,18
2939,Banks_interest,C223,0.0325,0.0325
2940,Banks_interest,D223,0.0325,0.0325
2941,Banks_interest,E223,0.0325,0.0325
2942,Banks_interest,A224,الجزيرة,الجزيرة
2943,Banks_interest,B224,19,19
2944,Banks_interest,C224,0.0325,0.0325
2945,Banks_interest,D224,0.0325,0.0325
2946,Banks_interest,E224,0.0325,0.0325
2947,Banks_interest,A225,الجزيرة,الجزيرة
2948,Banks_interest,B225,20,20
2949,Banks_interest,C225,0.0345,0.0345
2950,Banks_interest,D225,0.0345,0.0345
2951,Banks_interest,E225,0.0345,0.0345
2952,Banks_interest,A226,الجزيرة,الجزيرة
2953,Banks_interest,B226,21,21
2954,Banks_interest,C226,0.0365,0.0365
2955,Banks_interest,D226,0.0365,0.0365
2956,Banks_interest,E226,0.0365,0.0365
2957,Banks_interest,A227,الجزيرة,الجزيرة
2958,Banks_interest,B227,22,22
2959,Banks_interest,C227,0.0365,0.0365
2960,Banks_interest,D227,0.0365,0.0365
2961,Banks_interest,E227,0.0365,0.0365
2962,Banks_interest,A228,الجزيرة,الجزيرة
2963,Banks_interest,B228,23,23
2964,Banks_interest,C228,0.0365,0.0365
2965,Banks_interest,D228,0.0365,0.0365
2966,Banks_interest,E228,0.0365,0.0365
2967,Banks_interest,A229,الجزيرة,الجزيرة
2968,Banks_interest,B229,24,24
2969,Banks_interest,C229,0.0365,0.0365
2970,Banks_interest,D229,0.0365,0.0365
2971,Banks_interest,E229,0.0365,0.0365
2972,Banks_interest,A230,الجزيرة,الجزيرة
2973,Banks_interest,B230,25,25
2974,Banks_interest,C230,0.0365,0.0365
2975,Banks_interest,D230,0.0365,0.0365
2976,Banks_interest,E230,0.0365,0.0365
2977,Banks_interest,A231,الجزيرة,الجزيرة
2978,Banks_interest,B231,26,26
2979,Banks_interest,C231,0.04,0.04
2980,Banks_interest,D231,0.04,0.04
2981,Banks_interest,E231,0.04,0.04
2982,Banks_interest,A232,الجزيرة,الجزيرة
2983,Banks_interest,B232,27,27
2984,Banks_interest,C232,0.0405,0.0405
2985,Banks_interest,D232,0.0405,0.0405
2986,Banks_interest,E232,0.0405,0.0405
2987,Banks_interest,A233,الجزيرة,الجزيرة
2988,Banks_interest,B233,28,28
2989,Banks_interest,C233,0.041,0.041
2990,Banks_interest,D233,0.041,0.041
2991,Banks_interest,E233,0.041,0.041
2992,Banks_interest,A234,الجزيرة,الجزيرة
2993,Banks_interest,B234,29,29
2994,Banks_interest,C234,0.0415,0.0415
2995,Banks_interest,D234,0.0415,0.0415
2996,Banks_interest,E234,0.0415,0.0415
2997,Banks_interest,A235,الجزيرة,الجزيرة
2998,Banks_interest,B235,30,30
2999,Banks_interest,C235,0.0425,0.0425
3000,Banks_interest,D235,0.0425,0.0425
3001,Banks_interest,E235,0.0425,0.0425
3002,Banks_interest,A236,السعودي الفرنسي,السعودي الفرنسي
3003,Banks_interest,B236,5,5
3004,Banks_interest,C236,0.024999999999999998,0.024999999999999998
3005,Banks_interest,D236,0.0231,0.0231
3006,Banks_interest,E236,0.0231,0.0231
3007,Banks_interest,A237,السعودي الفرنسي,السعودي الفرنسي
3008,Banks_interest,B237,6,6
3009,Banks_interest,C237,0.0255,0.0255
3010,Banks_interest,D237,0.02378,0.02378
3011,Banks_interest,E237,0.02378,0.02378
3012,Banks_interest,A238,السعودي الفرنسي,السعودي الفرنسي
3013,Banks_interest,B238,7,7
3014,Banks_interest,C238,0.026,0.026
3015,Banks_interest,D238,0.02446,0.02446
3016,Banks_interest,E238,0.02446,0.02446
3017,Banks_interest,A239,السعودي الفرنسي,السعودي الفرنسي
3018,Banks_interest,B239,8,8
3019,Banks_interest,C239,0.0265,0.0265
3020,Banks_interest,D239,0.02514,0.02514
3021,Banks_interest,E239,0.02514,0.02514
3022,Banks_interest,A240,السعودي الفرنسي,السعودي الفرنسي
3023,Banks_interest,B240,9,9
3024,Banks_interest,C240,0.027,0.027
3025,Banks_interest,D240,0.02582,0.02582
3026,Banks_interest,E240,0.02582,0.02582
3027,Banks_interest,A241,السعودي الفرنسي,السعودي الفرنسي
3028,Banks_interest,B241,10,10
3029,Banks_interest,C241,0.0275,0.0275
3030,Banks_interest,D241,0.0265,0.0265
3031,Banks_interest,E241,0.0265,0.0265
3032,Banks_interest,A242,السعودي الفرنسي,السعودي الفرنسي
3033,Banks_interest,B242,11,11
3034,Banks_interest,C242,0.028,0.028
3035,Banks_interest,D242,0.02718,0.02718
3036,Banks_interest,E242,0.02718,0.02718
3037,Banks_interest,A243,السعودي الفرنسي,السعودي الفرنسي
3038,Banks_interest,B243,12,12
3039,Banks_interest,C243,0.0285,0.0285
3040,Banks_interest,D243,0.02786,0.02786
3041,Banks_interest,E243,0.02786,0.02786
3042,Banks_interest,A244,السعودي الفرنسي,السعودي الفرنسي
3043,Banks_interest,B244,13,13
3044,Banks_interest,C244,0.029,0.029
3045,Banks_interest,D244,0.02854,0.02854
3046,Banks_interest,E244,0.02854,0.02854
3047,Banks_interest,A245,السعودي الفرنسي,السعودي الفرنسي
3048,Banks_interest,B245,14,14
3049,Banks_interest,C245,0.029500000000000002,0.029500000000000002
3050,Banks_interest,D245,0.02922,0.02922
3051,Banks_interest,E245,0.02922,0.02922
3052,Banks_interest,A246,السعودي الفرنسي,السعودي الفرنسي
3053,Banks_interest,B246,15,15
3054,Banks_interest,C246,0.03,0.03
3055,Banks_interest,D246,0.0299,0.0299
3056,Banks_interest,E246,0.0299,0.0299
3057,Banks_interest,A247,السعودي الفرنسي,السعودي الفرنسي
3058,Banks_interest,B247,16,16
3059,Banks_interest,C247,0.0305,0.0305
3060,Banks_interest,D247,0.0305,0.0305
3061,Banks_interest,E247,0.0305,0.0305
3062,Banks_interest,A248,السعودي الفرنسي,السعودي الفرنسي
3063,Banks_interest,B248,17,17
3064,Banks_interest,C248,0.031,0.031
3065,Banks_interest,D248,0.0311,0.0311
3066,Banks_interest,E248,0.0311,0.0311
3067,Banks_interest,A249,السعودي الفرنسي,السعودي الفرنسي
3068,Banks_interest,B249,18,18
3069,Banks_interest,C249,0.0315,0.0315
3070,Banks_interest,D249,0.0317,0.0317
3071,Banks_interest,E249,0.0317,0.0317
3072,Banks_interest,A250,السعودي الفرنسي,السعودي الفرنسي
3073,Banks_interest,B250,19,19
3074,Banks_interest,C250,0.032,0.032
3075,Banks_interest,D250,0.032299999999999995,0.032299999999999995
3076,Banks_interest,E250,0.032299999999999995,0.032299999999999995
3077,Banks_interest,A251,السعودي الفرنسي,السعودي الفرنسي
3078,Banks_interest,B251,20,20
3079,Banks_interest,C251,0.0325,0.0325
3080,Banks_interest,D251,0.0329,0.0329
3081,Banks_interest,E251,0.0329,0.0329
3082,Banks_interest,A252,السعودي الفرنسي,السعودي الفرنسي
3083,Banks_interest,B252,21,21
3084,Banks_interest,C252,0.033,0.033
3085,Banks_interest,D252,0.03342,0.03342
3086,Banks_interest,E252,0.03342,0.03342
3087,Banks_interest,A253,السعودي الفرنسي,السعودي الفرنسي
3088,Banks_interest,B253,22,22
3089,Banks_interest,C253,0.0335,0.0335
3090,Banks_interest,D253,0.03394,0.03394
3091,Banks_interest,E253,0.03394,0.03394
3092,Banks_interest,A254,السعودي الفرنسي,السعودي الفرنسي
3093,Banks_interest,B254,23,23
3094,Banks_interest,C254,0.034,0.034
3095,Banks_interest,D254,0.03446,0.03446
3096,Banks_interest,E254,0.03446,0.03446
3097,Banks_interest,A255,السعودي الفرنسي,السعودي الفرنسي
3098,Banks_interest,B255,24,24
3099,Banks_interest,C255,0.0345,0.0345
3100,Banks_interest,D255,0.03498,0.03498
3101,Banks_interest,E255,0.03498,0.03498
3102,Banks_interest,A256,السعودي الفرنسي,السعودي الفرنسي
3103,Banks_interest,B256,25,25
3104,Banks_interest,C256,0.035,0.035
3105,Banks_interest,D256,0.0355,0.0355
3106,Banks_interest,E256,0.0355,0.0355
3107,Banks_interest,A257,السعودي الفرنسي,السعودي الفرنسي
3108,Banks_interest,B257,26,26
3109,Banks_interest,C257,0.0356,0.0356
3110,Banks_interest,D257,0.0355,0.0355
3111,Banks_interest,E257,0.0355,0.0355
3112,Banks_interest,A258,السعودي الفرنسي,السعودي الفرنسي
3113,Banks_interest,B258,27,27
3114,Banks_interest,C258,0.036199999999999996,0.036199999999999996
3115,Banks_interest,D258,0.0355,0.0355
3116,Banks_interest,E258,0.0355,0.0355
3117,Banks_interest,A259,السعودي الفرنسي,السعودي الفرنسي
3118,Banks_interest,B259,28,28
3119,Banks_interest,C259,0.03679999999999999,0.03679999999999999
3120,Banks_interest,D259,0.0355,0.0355
3121,Banks_interest,E259,0.0355,0.0355
3122,Banks_interest,A260,السعودي الفرنسي,السعودي الفرنسي
3123,Banks_interest,B260,29,29
3124,Banks_interest,C260,0.03739999999999999,0.03739999999999999
3125,Banks_interest,D260,0.0355,0.0355
3126,Banks_interest,E260,0.0355,0.0355
3127,Banks_interest,A261,السعودي الفرنسي,السعودي الفرنسي
3128,Banks_interest,B261,30,30
3129,Banks_interest,C261,0.038,0.038
3130,Banks_interest,D261,0.0355,0.0355
3131,Banks_interest,E261,0.0355,0.0355
3132,Disclosure,B4,Shortcut,Shortcut
3133,Disclosure,C4,meaning,meaning
3134,Disclosure,B5,Mor,Mor
3135,Disclosure,C5,Mortgage,Mortgage
3136,Disclosure,B6,Aff,Aff
3137,Disclosure,C6,Affordabilty,Affordabilty
